"-0.998, 1.5, 5.0, 0.0, 0.0","-0.998, 1.5, 5.0, 0.0, 30.0","-0.998, 1.5, 5.0, 50.0, 0.0","-0.998, 1.5, 5.0, 50.0, 30.0","-0.998, 1.5, 85.0, 0.0, 0.0","-0.998, 1.5, 85.0, 0.0, 30.0","-0.998, 1.5, 85.0, 50.0, 0.0","-0.998, 1.5, 85.0, 50.0, 30.0","-0.998, 30.0, 5.0, 0.0, 0.0","-0.998, 30.0, 5.0, 0.0, 30.0","-0.998, 30.0, 5.0, 50.0, 0.0","-0.998, 30.0, 5.0, 50.0, 30.0","-0.998, 30.0, 85.0, 0.0, 0.0","-0.998, 30.0, 85.0, 0.0, 30.0","-0.998, 30.0, 85.0, 50.0, 0.0","-0.998, 30.0, 85.0, 50.0, 30.0","0.998, 1.5, 5.0, 0.0, 0.0","0.998, 1.5, 5.0, 0.0, 30.0","0.998, 1.5, 5.0, 50.0, 0.0","0.998, 1.5, 5.0, 50.0, 30.0","0.998, 1.5, 85.0, 0.0, 0.0","0.998, 1.5, 85.0, 0.0, 30.0","0.998, 1.5, 85.0, 50.0, 0.0","0.998, 1.5, 85.0, 50.0, 30.0","0.998, 30.0, 5.0, 0.0, 0.0","0.998, 30.0, 5.0, 0.0, 30.0","0.998, 30.0, 5.0, 50.0, 0.0","0.998, 30.0, 5.0, 50.0, 30.0","0.998, 30.0, 85.0, 0.0, 0.0","0.998, 30.0, 85.0, 0.0, 30.0","0.998, 30.0, 85.0, 50.0, 0.0","0.998, 30.0, 85.0, 50.0, 30.0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018198126936299261,0.0,0.0,0.0,6.793962690540195e-5,0.0,0.0,0.0,1.3492761086383574e-6,0.0,0.0,0.0,3.9431020022020875e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018244052641043973,0.0,0.0,0.0,6.853476410940301e-5,0.0,0.0,0.0,1.3677241183340377e-6,0.0,0.0,0.0,3.999112156228236e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018214846922340652,0.0,0.0,0.0,6.911890477359044e-5,0.0,0.0,0.0,1.3814272212825833e-6,0.0,0.0,0.0,4.050685744842206e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018221308421827002,0.0,0.0,0.0,6.970248382227409e-5,0.0,0.0,0.0,1.3975022393383767e-6,0.0,0.0,0.0,4.101303744197426e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018291855167946285,0.0,0.0,0.0,7.037125228598923e-5,0.0,0.0,0.0,1.4180436592889955e-6,0.0,0.0,0.0,4.18324515739444e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001833256056913042,0.0,0.0,0.0,7.097828926685734e-5,0.0,0.0,0.0,1.4370233145264882e-6,0.0,0.0,0.0,4.242545010463709e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018365870413302062,0.0,0.0,0.0,7.158310460588824e-5,0.0,0.0,0.0,1.4558339348516655e-6,0.0,0.0,0.0,4.300636806018369e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018393055218271863,0.0,0.0,0.0,7.218125341954484e-5,0.0,0.0,0.0,1.474442050123406e-6,0.0,0.0,0.0,4.355525494406983e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018405482900208958,0.0,0.0,0.0,7.270381459669493e-5,0.0,0.0,0.0,1.4919720980973394e-6,0.0,0.0,0.0,4.379413032015839e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018533340457820052,0.0,0.0,0.0,7.345935458739128e-5,0.0,0.0,0.0,1.5210676582145396e-6,0.0,0.0,0.0,4.495789741264438e-6,0.0,0.0,0.0
